"student_id","high_school_gpa","sleep_hours","stress","attendance","study_hours","college_gpa_raw","college_gpa","preparation_group"
584,2.58405149197057,7.75925505553965,0.203704509965171,70.3611603168191,11.0574139950417,2.5866131890706,2.5866131890706,"Lower prior GPA"
585,2.99002373509883,6.79392348161483,-2.05977124020939,74.8787114833251,11.575791298039,3.1607373134292,3.1607373134292,"Middle prior GPA"
586,3.38272374938927,6.81309925518001,-0.850544966723659,84.6124401574198,7.19367613219244,3.48284608054539,3.48284608054539,"Higher prior GPA"
587,3.77591094084585,7.77466487708199,0.389930869645257,67.1914452298183,9.95485080700018,3.61336397402975,3.61336397402975,"Higher prior GPA"
588,2.50680080057842,6.13229520149003,-0.0606137806363056,70.2857563922655,14.4615726669961,2.7199271940038,2.7199271940038,"Lower prior GPA"
589,2.81604321272399,6.7900438032085,-0.158472503591023,70.3043294662891,11.2983928898553,2.87622259154205,2.87622259154205,"Lower prior GPA"
590,3.31083367317535,7.71848747735736,0.420995221789871,77.4828937442268,9.51285471882278,3.63477379787136,3.63477379787136,"Higher prior GPA"
591,2.73770481551606,5.85525574849019,0.105022702900047,65.6920953420493,12.5548194923355,3.45328172448587,3.45328172448587,"Lower prior GPA"
592,3.46466239773842,7.13606953042767,-1.8662464051245,100,7.87620992560396,3.03576108117465,3.03576108117465,"Higher prior GPA"
593,3.32578238968275,7.22538252008249,-0.960705970877476,83.9251405888327,7.3570216710003,3.70091129981303,3.70091129981303,"Higher prior GPA"
594,2.41945468436496,7.06016916609865,-0.671575254501816,76.4912694693541,16.1750606405565,3.46126132897456,3.46126132897456,"Lower prior GPA"
595,3.33484632958175,7.9425447191804,0.257890319806524,79.8757280346237,6.71566889012193,3.19028483793348,3.19028483793348,"Higher prior GPA"
596,3.02663302982959,7.13892121411029,0.917672132580376,77.5407128290368,12.3204502555714,3.49509681684199,3.49509681684199,"Middle prior GPA"
597,3.3898321717904,8.64997171115338,-0.93341591425581,84.019694060019,11.1518221368353,3.60787626831561,3.60787626831561,"Higher prior GPA"
598,3.5850387823919,8.53028598475347,0.235412807264558,76.8234285777585,7.38479273086872,3.84795783935409,3.84795783935409,"Higher prior GPA"
599,2.416176773311,7.71086351806385,-2.06599861829131,71.2520029592239,16.670888284173,3.03345591849027,3.03345591849027,"Lower prior GPA"
600,3.15365778378335,7.08767369842962,1.33048652732254,75.9033679618813,7.77215877778985,2.96160582687861,2.96160582687861,"Middle prior GPA"
601,3.53845230048138,7.21944549488348,-1.52691402980304,83.0073535522125,8.58038495521997,3.37208751225191,3.37208751225191,"Higher prior GPA"
602,2.472549037343,6.77306547994764,-0.538384821338843,64.0763681099316,15.6093438346286,3.32547579005082,3.32547579005082,"Lower prior GPA"
603,3.29179532271669,8.31289252850269,1.57476035679278,65.8046905436623,16.0867933064167,3.96008287436576,3.96008287436576,"Middle prior GPA"
604,3.82071602703221,5.63639306571664,0.867933275579719,73.4407638760414,9.95859521387437,3.53415753421292,3.53415753421292,"Higher prior GPA"
605,3.02581387477691,7.25692507164394,1.0840218250903,65.9224478110205,11.9607491515618,3.6889654923485,3.6889654923485,"Middle prior GPA"
606,3.19143902953311,7.09438952130143,0.794638381808643,87.3084307505869,10.8211429777505,3.56448137748073,3.56448137748073,"Middle prior GPA"
607,3.09892921768192,6.1029083448976,-2.74795580424305,88.3254184906838,9.81018024308902,3.44234062049475,3.44234062049475,"Middle prior GPA"
608,3.04523496594355,6.8350701198878,-0.411167950775016,87.353976860236,7.96726682680659,2.92700839406975,2.92700839406975,"Middle prior GPA"
609,3.43225541543695,6.17995501372899,-1.40819017586235,75.1148934063158,10.234858829483,3.91958148062548,3.91958148062548,"Higher prior GPA"
610,3.06166832271169,7.01993417434754,2.03793907973974,57.0615938106914,13.6938785546255,3.54833659371258,3.54833659371258,"Middle prior GPA"
611,3.34166972347086,6.91335831244105,0.30683074542702,70.4377125299799,10.1783517080964,3.10727596720247,3.10727596720247,"Higher prior GPA"
612,3.02954615507966,6.07594666394435,0.400051454065113,75.7667549152519,12.072059165043,3.2217479542837,3.2217479542837,"Middle prior GPA"
613,3.71289666973233,6.92765065389878,1.24265756569721,81.6036580318157,9.95442103384233,3.36850327846405,3.36850327846405,"Higher prior GPA"
614,3.50984743408406,7.30117327209624,0.139039612250281,91.0252548224513,10.5714213917121,3.95028320510918,3.95028320510918,"Higher prior GPA"
615,3.49395190287958,7.33539868691123,-0.682657523041551,77.349841948785,8.35726160975486,4.0068572704217,4,"Higher prior GPA"
616,2.64320186548074,7.10144018935608,-0.286102003727685,71.2437090041814,13.4921078672612,3.19713156778437,3.19713156778437,"Lower prior GPA"
617,3.68296670895451,5.85053609366533,1.44397410762012,68.7550806608572,13.0967116898883,3.99431554365836,3.99431554365836,"Higher prior GPA"
618,3.05041329681654,6.63502252264558,0.0356359258825101,75.7888496543998,12.2849818714598,3.45334517990872,3.45334517990872,"Middle prior GPA"
619,2.98707897661378,6.09304403350712,-1.00578777239529,68.8811351103563,12.5628846667435,3.27073818374392,3.27073818374392,"Middle prior GPA"
620,2.72354373780165,9,-0.181922270488258,79.7775696102464,16.3984739667273,3.53422201609973,3.53422201609973,"Lower prior GPA"
621,3.36206952364214,7.45101089143933,-0.222031742287018,72.48437623759,10.7333495903559,3.66460511972557,3.66460511972557,"Higher prior GPA"
622,3.11375907397422,7.04037464831937,-1.76052642243258,69.9362051885186,6.36746580240403,2.65170402475194,2.65170402475194,"Middle prior GPA"
623,3.57792785141252,7.27061250493721,-0.469754503734554,78.2997069104891,7.4309551115007,3.54502482422151,3.54502482422151,"Higher prior GPA"
624,2.74593867157066,6.50741502519506,-0.427595720244924,79.3185065664507,11.167471393453,2.80869110493134,2.80869110493134,"Lower prior GPA"
625,3.08700568806293,6.61060447007563,0.134335808157556,79.4866954331913,8.73487395128532,3.04919626472274,3.04919626472274,"Middle prior GPA"
626,3.1014473835329,6.13572223197861,0.9520781611177,66.6404572187392,15.4722332147106,3.47696470575968,3.47696470575968,"Middle prior GPA"
627,3.25615140671773,7.7236531252106,0.63689070491858,78.7506798308856,8.09691734306705,3.02761654897799,3.02761654897799,"Middle prior GPA"
628,3.00698180548244,6.8191424418416,-1.11112460114616,74.288710454561,10.3012541744248,3.29973416153699,3.29973416153699,"Middle prior GPA"
629,2.76202195778703,7.88010321217256,2.10415176268232,66.5758315981151,16.5545169652576,3.0305081071952,3.0305081071952,"Lower prior GPA"
630,3.21591086309295,8.53219752928455,-0.440988188198877,81.7920014998202,10.0997334302803,3.74230762882932,3.74230762882932,"Middle prior GPA"
631,2.64264703292269,5.39721517803853,1.90665679070361,67.9455949768292,16.2009117228487,2.69222421238889,2.69222421238889,"Lower prior GPA"
632,3.74457032478306,8.2156560383201,0.77955508312029,67.6228593449602,9.5171813859519,3.63836631846827,3.63836631846827,"Higher prior GPA"
633,3.05611780141564,6.62321837060456,0.163390852013681,61.7422244729053,12.4098781659217,3.21099242100751,3.21099242100751,"Middle prior GPA"
634,2.65555243633861,7.81569051253943,-0.867702829374589,76.0656782560621,14.8686519846316,3.20109759469109,3.20109759469109,"Lower prior GPA"
635,2.42383990980212,8.06393742178665,1.36374028598851,56.0825795344373,19.1056444651221,3.48940207330751,3.48940207330751,"Lower prior GPA"
636,3.85068489020175,6.7839850589836,-0.186521773450992,82.2075941589548,7.89914625149035,3.69914287415594,3.69914287415594,"Higher prior GPA"
637,3.53226952508204,5.83509040147597,2.37714658936973,72.0624469975223,10.5026056493297,3.38608037761593,3.38608037761593,"Higher prior GPA"
638,3.18875040854175,7.76918266734619,-0.161400054744637,83.6576988757987,11.2545191265946,3.83391791298905,3.83391791298905,"Middle prior GPA"
639,3.5728432050711,7.16992385382367,-0.263890074426433,90.8762187649001,6.66493333563339,3.7554958478011,3.7554958478011,"Higher prior GPA"
640,2.254883564021,8.81103806477524,-0.126834378718861,77.069387544514,16.5265680957495,3.19669819481976,3.19669819481976,"Lower prior GPA"
641,3.05876496820722,6.38526621488474,0.698125866817883,63.6416785277415,14.0261454660629,3.25469437192062,3.25469437192062,"Middle prior GPA"
642,3.07125179575052,8.81664470387488,-1.08633734033288,71.6776723019918,10.2865658121055,2.98896159640672,2.98896159640672,"Middle prior GPA"
643,3.35866972434958,7.05091479534932,0.0864184798939303,79.7950497667334,9.1426788294683,3.327385308178,3.327385308178,"Higher prior GPA"
644,2.56475805094632,6.53878056008657,0.527297770323304,76.6210915926501,16.7853699968975,3.57352675886668,3.57352675886668,"Lower prior GPA"
645,3.7258397266714,7.78794703807658,-0.662132348677995,91.9627755386089,5.24096154693747,3.34884478842828,3.34884478842828,"Higher prior GPA"
646,3.70642485688426,5.96285838167421,0.242124607509302,74.3413370875273,8.21701767448229,4.00017798526857,4,"Higher prior GPA"
647,3.26738536193869,8.4872906417206,1.06517732009423,67.8807025388982,11.6010558898949,3.38424804152772,3.38424804152772,"Middle prior GPA"
648,3.22293519162599,6.05115627816437,-0.128490745265952,75.8610738676862,11.831844777956,3.25518617187129,3.25518617187129,"Middle prior GPA"
649,3.76789560822281,5.66250436993837,0.501507837153601,77.8533444819672,11.6285694525797,4.00505381227861,4,"Higher prior GPA"
650,3.03356024740518,7.20304218401981,0.561937770098055,79.3881020022723,10.004328987404,3.40514736186872,3.40514736186872,"Middle prior GPA"
651,3.8019457384718,8.15572689674534,-0.728226911957057,82.8625994352525,5.91942731798853,3.70454328161767,3.70454328161767,"Higher prior GPA"
652,3.1160349512885,6.9350600386311,-0.224596320202148,83.1495561258897,9.48087894553223,3.13925333531733,3.13925333531733,"Middle prior GPA"
653,3.46250869375588,6.60928740763026,-0.25291912616267,71.0658119803941,8.42966905053366,3.44439698055157,3.44439698055157,"Higher prior GPA"
654,3.34575725982233,7.50659251769573,0.830693401410668,74.4614898416337,8.7871454334338,2.75253086880441,2.75253086880441,"Higher prior GPA"
655,2.61398909443705,8.99468070616943,-0.309908458089593,76.2690920924043,16.6496607078081,3.77960284700554,3.77960284700554,"Lower prior GPA"
656,2.86728355127843,6.58001538919926,-0.378494908475281,63.5784882040355,13.2536677343332,3.46155590718428,3.46155590718428,"Lower prior GPA"
657,2.61253988054521,7.4538595775318,1.33050584339841,69.5510563832966,13.820746543464,2.92026972926653,2.92026972926653,"Lower prior GPA"
658,2.69290294626672,6.89030982765094,0.0845836805978008,68.9540412888378,13.9834491779476,3.69064588165998,3.69064588165998,"Lower prior GPA"
659,3.22630195980113,6.05064430221073,1.28619203240249,73.0502279201329,10.2727715152127,2.89348277973744,2.89348277973744,"Middle prior GPA"
660,3.08305684639963,7.87444115911456,0.0495281753669796,66.5485964834287,13.454432386104,3.80283590506891,3.80283590506891,"Middle prior GPA"
661,2.41568540240886,5.67523373117675,0.444967155141322,67.4280611824723,14.7632503063214,2.54258523284201,2.54258523284201,"Lower prior GPA"
662,2.82594675682386,7.70027445293316,-1.47463907523305,73.7307583029019,11.2736798455465,3.1421742047037,3.1421742047037,"Lower prior GPA"
663,3.53458708404819,6.80198781635387,0.140113441784714,72.3344932824771,10.8143064177185,3.82855983812436,3.82855983812436,"Higher prior GPA"
664,3.69928899508317,7.71868842088144,0.0229161276694672,76.6993371885129,5.46686427281227,3.4437282423404,3.4437282423404,"Higher prior GPA"
665,2.82881892788071,7.677881034246,-0.0604595993325061,67.9919566103092,12.9685701965525,3.42862562161891,3.42862562161891,"Lower prior GPA"
666,2.74473612158624,7.55959540297789,0.82069384073095,75.8578495416602,9.98453370233287,2.56393993736705,2.56393993736705,"Lower prior GPA"
667,2.81230680564771,5.89572918990543,-0.330062178417419,67.8309688894191,12.1832082372191,3.41062988882735,3.41062988882735,"Lower prior GPA"
668,2.64912948622616,7.50745302843405,1.25615250795653,67.0276589770996,16.1321098487719,3.12814170092286,3.12814170092286,"Lower prior GPA"
669,3.57350780233258,5.9833327686033,-0.0634905301780959,77.4044022924103,6.24882414445962,3.28255953869423,3.28255953869423,"Higher prior GPA"
670,2.95678062490983,6.89741292692404,-0.653993254759067,66.4764858914256,13.113839492975,3.63192311456855,3.63192311456855,"Middle prior GPA"
671,3.45696259999964,8.1660983524951,0.681187937306254,64.1522637618466,10.0597891313285,3.59447770505791,3.59447770505791,"Higher prior GPA"
672,3.61975616386537,7.29619086246398,2.10531421624324,71.6969572077925,11.4891054395742,3.71839064568055,3.71839064568055,"Higher prior GPA"
673,3.37136020941506,7.81856358934189,0.656666703015884,83.361592313512,10.2712503420331,3.446807012049,3.446807012049,"Higher prior GPA"
674,3.5996232911849,6.36981092683912,-1.24138947342164,84.6964836868092,7.75464291812681,3.21824182512613,3.21824182512613,"Higher prior GPA"
675,3.2512645455832,8.0071590121652,2.09302005721647,69.1537973474308,11.792323845945,3.49611775684578,3.49611775684578,"Middle prior GPA"
676,2.97755361004978,6.79846132395237,-1.35705902232597,83.1991144098729,10.9674601458813,3.26759605354534,3.26759605354534,"Middle prior GPA"
677,2.92026874598725,5.58315352189329,0.407379835698743,74.3408921083732,15.2337534102247,3.31402641208389,3.31402641208389,"Lower prior GPA"
678,3.59810780388065,6.89571050544574,1.29876331871572,76.460813395555,6.38610615541054,3.64416417788045,3.64416417788045,"Higher prior GPA"
679,3.4539266943189,6.7861020866682,1.38004679742081,72.4859491002172,12.4774527453695,3.06964129430607,3.06964129430607,"Higher prior GPA"
680,2.75579925148668,7.03993152064178,-0.573424013655878,74.7701742566166,11.2263148090505,2.93683021275219,2.93683021275219,"Lower prior GPA"
681,2.78240453396055,7.53849127561156,-0.988301874561557,77.688670331258,14.1523316963905,2.95962949506199,2.95962949506199,"Lower prior GPA"
682,3.00908424587831,6.85196989570904,0.699949706055847,69.5184239270281,13.3815332045758,3.11642702238329,3.11642702238329,"Middle prior GPA"
683,3.25302913980431,7.64636590841234,0.398629562314366,70.5931539952939,9.80500231057614,3.15994683234872,3.15994683234872,"Middle prior GPA"
684,2.72320678732706,7.5489148709777,1.01886285197561,60.0179193871251,16.7447133390546,3.55931154454782,3.55931154454782,"Lower prior GPA"
685,3.0354443834611,7.21122660702188,-0.298290425593786,68.9290658323775,8.97456725929956,2.91733304302434,2.91733304302434,"Middle prior GPA"
686,2.72584716162904,6.82074429134944,0.446275529880762,72.3898688991791,14.7886773180224,3.37840638885343,3.37840638885343,"Lower prior GPA"
687,3.48788168049148,9,0.420213765563864,82.0245005002312,11.0365302435523,3.99245184853202,3.99245184853202,"Higher prior GPA"
688,3.11620476736508,7.29613413863796,-2.21198880108206,62.2734350298231,11.512218166899,2.86842577224378,2.86842577224378,"Middle prior GPA"
689,3.14241890110439,5.47597616183162,0.477382964112704,71.634820436638,13.6990997014439,3.37498470671386,3.37498470671386,"Middle prior GPA"
690,3.3257607750752,6.59138851553196,-1.23244039444949,77.4582723010217,8.8956737142884,3.34158547952783,3.34158547952783,"Higher prior GPA"
691,2.74359346838515,7.53826481705827,-1.0846097132945,73.1978459341732,12.5271026736825,3.11046242625395,3.11046242625395,"Lower prior GPA"
692,3.08019474755352,7.72221239358246,0.224360620649299,70.6425683064209,12.9729373059372,4.01518357284949,4,"Middle prior GPA"
693,3.06653401704531,7.81584764720332,-0.739968002746138,71.1899330965521,13.9000903981123,3.78779000566082,3.78779000566082,"Middle prior GPA"
694,2.88090292802668,6.89003444476599,0.807088308507063,60.013922502064,13.0248169170468,3.55124134487828,3.55124134487828,"Lower prior GPA"
695,2.70187802087254,5.98797254952812,1.0398231776797,66.3373833520182,14.7505563381595,3.01880966161554,3.01880966161554,"Lower prior GPA"
696,2.93070607278176,7.50368787360075,-0.83121565471559,84.0503505818091,12.6995293283636,3.96106863344298,3.96106863344298,"Lower prior GPA"
697,2.41475246155416,6.39353518620487,0.728103074836122,60.3219796715402,21.957564743928,2.99809514698292,2.99809514698292,"Lower prior GPA"
698,3.15395530039916,7.49416831622355,-1.16086025749357,75.4834011217619,11.1616151869107,3.49061716282822,3.49061716282822,"Middle prior GPA"
699,2.65686367615195,6.57529365524854,1.07878574126951,66.1934910734999,13.3029361820689,3.16038237691557,3.16038237691557,"Lower prior GPA"
700,2.47758328418107,5.84785305639898,-0.757888796269385,73.0459622642219,11.6712996212975,2.99626188993598,2.99626188993598,"Lower prior GPA"
701,3.19649744481402,7.1377956888648,0.822297582290937,57.2827704554574,11.9023040607429,3.51136527320097,3.51136527320097,"Middle prior GPA"
702,2.9947302584768,7.46430886787176,-0.355937997915336,79.1836556240592,13.4344831783566,3.80372669436129,3.80372669436129,"Middle prior GPA"
703,3.25293424820198,7.05673384137585,-0.101001036209274,76.281306107461,8.23675053223029,3.90857865725718,3.90857865725718,"Middle prior GPA"
704,2.86552281730086,6.74750842424499,-1.17217720370706,76.8643211000704,12.3993774129294,2.99596957148363,2.99596957148363,"Lower prior GPA"
705,3.04055173961,7.72463027982026,0.416984502962522,71.191073181142,10.1821008410143,3.28022483070197,3.28022483070197,"Middle prior GPA"
706,2.3753026202081,6.10816329345315,-0.361203280059786,77.8923124865469,18.5511507257311,3.38735856761258,3.38735856761258,"Lower prior GPA"
707,3.13454124645275,8.16313812603367,0.382123010797731,73.4188710987043,9.70935040037587,3.23121388093624,3.23121388093624,"Middle prior GPA"
708,3.66102129091916,6.82179113286664,-0.598842491950029,92.250258583693,6.11971853452897,3.26981836762179,3.26981836762179,"Higher prior GPA"
709,3.41845677862765,6.98944601626509,1.18011954631199,70.7913498646602,10.6198919093354,3.60646145414366,3.60646145414366,"Higher prior GPA"
710,2.10981063782319,7.58874749670409,-1.33869498238429,68.3226462141155,15.9404918473774,2.30121473924664,2.30121473924664,"Lower prior GPA"
711,3.12265906059107,7.34389963596943,-1.67312147528784,77.9920101291649,7.54610823089343,3.00961823602479,3.00961823602479,"Middle prior GPA"
712,3.03609443664838,7.94891420158606,0.802127697741326,81.4858305755116,11.6388343212741,3.21070464022459,3.21070464022459,"Middle prior GPA"
713,2.84801709498848,6.93007617406886,-0.583371106156952,76.6331499254963,10.2744464736503,2.95491316401257,2.95491316401257,"Lower prior GPA"
714,2.92747823316902,6.29314210691764,0.564982919472252,83.9537990772764,12.6683874161965,3.4010208084993,3.4010208084993,"Lower prior GPA"
715,2.50823667090073,8.29174553960522,0.431109329372222,55,16.1047500843924,2.99682231831501,2.99682231831501,"Lower prior GPA"
716,3.81362949401243,7.18062152891227,-0.160931766557945,77.1426007522753,7.1273576490243,4.25795680594135,4,"Higher prior GPA"
717,3.09479782771171,7.25377468051866,-1.84288992010402,89.6437975727337,8.52017103957978,3.31531932927907,3.31531932927907,"Middle prior GPA"
718,3.15454513561555,6.7167756386361,-0.275163819460657,81.9949831509083,13.0931850154908,4.2656686231345,4,"Middle prior GPA"
719,2.39587148152436,6.83356219111893,0.992648223660305,65.3873242212092,17.5801691904916,3.10324100364846,3.10324100364846,"Lower prior GPA"
720,2.81592456219611,6.28200427357449,-1.83234030508683,70.0406242883928,11.9068912180089,2.92335613658102,2.92335613658102,"Lower prior GPA"
721,3.25325484129359,7.58071905316927,-0.274774774702093,73.6641037227452,10.8913367005429,3.2067637181187,3.2067637181187,"Middle prior GPA"
722,2.50795665174013,6.87533367433057,-0.290162608718452,72.9763576830391,11.517090605078,2.93206044152197,2.93206044152197,"Lower prior GPA"
723,2.66304693669264,5.76561727733382,1.56382085832945,65.768726813525,15.4011496763907,2.75515784654345,2.75515784654345,"Lower prior GPA"
724,2.74905071987691,6.84897766235435,-0.54437875138067,84.2855669232755,10.4954061084369,3.27125827787219,3.27125827787219,"Lower prior GPA"
725,3.50869810812156,5.87711206261083,0.396229911082203,74.1552972655683,8.33845888484439,3.65755931906633,3.65755931906633,"Higher prior GPA"
726,3.66005374099631,6.71356034225931,0.966377455227592,76.9405151488402,10.2045666347059,3.90471314353637,3.90471314353637,"Higher prior GPA"
727,3.81141212653087,5.43818491918353,1.85662392509317,86.8792891223413,9.98829100364627,3.61528268496348,3.61528268496348,"Higher prior GPA"
728,3.03061275259033,8.30450064531137,0.0538306867100552,78.8360474185117,11.4653657193542,4.24425711768603,4,"Middle prior GPA"
729,2.77686502067105,7.35044011659724,0.931352728800095,62.7791366260003,15.3414286758125,3.69884409696723,3.69884409696723,"Lower prior GPA"
730,2.95776022098212,7.53894358757334,1.78275346316936,55,13.6684151102802,3.38011865565813,3.38011865565813,"Middle prior GPA"
731,3.31643532874286,7.32511603927516,-1.82195092341885,72.0102699564445,7.89158671317575,3.14906795349398,3.14906795349398,"Higher prior GPA"
732,2.92269915542041,8.29519370108507,-0.680320926135504,71.4422355775206,12.3239487622481,3.10176307662095,3.10176307662095,"Lower prior GPA"
733,2.79251750924694,6.86449322429568,-0.081405264219662,63.0915821793606,15.8378754297457,3.30668071693623,3.30668071693623,"Lower prior GPA"
734,3.02668606156567,7.97521258831527,0.0689011707076689,81.613081586465,11.0193937040248,3.22694505365409,3.22694505365409,"Middle prior GPA"
735,2.7562381792467,7.22904632543035,-2.10847475730239,82.2486471719225,10.8664780611939,2.82547481167001,2.82547481167001,"Lower prior GPA"
736,3.58293025046154,7.57650088112923,0.0131284657034457,70.0552140180256,8.62636898067607,3.13077483148537,3.13077483148537,"Higher prior GPA"
737,2.8229849827044,7.15680374898094,0.330554520806513,80.7030806738032,12.6105484097744,2.89588192629663,2.89588192629663,"Lower prior GPA"
738,2.56131317028874,8.92106552440411,0.770092317798279,71.5741075818915,16.8210583029053,3.65782525273101,3.65782525273101,"Lower prior GPA"
739,3.55122799754968,7.22800643763243,-0.200479357826167,79.9206763960283,8.52393383734113,3.3901406900884,3.3901406900884,"Higher prior GPA"
740,2.92016228220064,6.26636840620488,-0.431441338274734,75.4839810183732,13.6350245468783,3.25310017698519,3.25310017698519,"Lower prior GPA"
741,3.74931282157162,5.68633374288371,-0.74692835561421,96.314756684658,4.70233331345574,3.17293621972215,3.17293621972215,"Higher prior GPA"
742,2.8482405178965,5.81366676751726,1.07373410754184,80.0021468640468,12.5551029297134,3.44498954944023,3.44498954944023,"Lower prior GPA"
743,3.31637723925612,5.84897969659881,-0.842228675750584,80.2047240621809,8.99453874199806,3.55845095220386,3.55845095220386,"Higher prior GPA"
744,2.78824327843683,7.03616295587305,0.0545539869575383,74.0793634680305,15.1697632890235,3.30604029938655,3.30604029938655,"Lower prior GPA"
745,2.71710304213948,7.40031365998767,-0.61679525576751,77.5433016489433,13.3478921787769,3.39883125042512,3.39883125042512,"Lower prior GPA"
746,3.10492312891162,7.48384109475708,-0.514266712575312,74.1484609042624,10.5038533537937,3.36337244051073,3.36337244051073,"Middle prior GPA"
747,3.25157992578927,6.85808282252658,-0.252837875322961,78.5040842180325,9.80195746421219,3.56654834848597,3.56654834848597,"Middle prior GPA"
748,3.52869302993813,7.83845340929635,-0.764915671551187,74.866758224584,11.1379219023657,3.75984630315847,3.75984630315847,"Higher prior GPA"
749,3.28779165402704,7.53598615971037,-1.2554944437967,79.2762492427579,9.06780026682223,3.1839436903393,3.1839436903393,"Middle prior GPA"
750,2.9089942670875,7.41328569819988,1.34843248507209,80.0625740055394,13.0917654860486,3.70187079862494,3.70187079862494,"Lower prior GPA"
751,2.89094980980053,6.95189570307197,1.23632688038493,68.4690817665167,14.2587004652023,3.34409988710875,3.34409988710875,"Lower prior GPA"
752,2.96384141387553,7.84119374842582,-2.18257312504627,71.6763464411457,9.94084521925477,2.71692814562221,2.71692814562221,"Middle prior GPA"
753,3.18196749357077,7.76989621816955,-0.099868322655591,77.3345825094994,11.8835738358194,3.95217067552749,3.95217067552749,"Middle prior GPA"
754,2.73317789186363,8.26473573674512,0.895262963581615,67.1844828460721,16.318950305555,3.51767021567344,3.51767021567344,"Lower prior GPA"
755,2.64403324075211,5.54053983997413,-0.084506030833153,79.1597603248568,17.0001442094331,2.95780423834305,2.95780423834305,"Lower prior GPA"
756,2.86356536648518,6.04690224049015,-0.791159768048384,79.0400027989002,10.058092882822,3.22358530439689,3.22358530439689,"Lower prior GPA"
757,2.64659123605843,7.94516252863501,-0.918634516459967,72.5326679213795,12.7334677501359,3.18735717968951,3.18735717968951,"Lower prior GPA"
758,2.63995774122895,7.2673656475733,0.521590690022481,68.3076371488443,17.1540926566972,3.25097003490966,3.25097003490966,"Lower prior GPA"
759,2.80300197389675,7.14722118515206,-0.308909341722061,75.43500557851,10.9538160302192,3.11004803318299,3.11004803318299,"Lower prior GPA"
760,3.08836055715667,7.30085954003706,-0.10597063585131,78.7965749365028,13.9761423782503,3.12666477032403,3.12666477032403,"Middle prior GPA"
761,3.82611365983837,7.46939053130736,1.39899065945884,74.7411660389187,10.5399466264855,4.26481373673863,4,"Higher prior GPA"
762,3.33646410733208,7.02589178225797,-1.7928789155769,84.8425117167112,7.17348986749403,3.00254120635279,3.00254120635279,"Higher prior GPA"
763,2.86353793830969,7.11933824931377,-1.16883016989623,79.2132533995576,13.9291135196466,3.21836624542577,3.21836624542577,"Lower prior GPA"
764,3.04547455596265,6.95769367641481,-0.712341981196833,66.5805567010031,7.70017889908214,2.83792818113961,2.83792818113961,"Middle prior GPA"
765,2.55984343873007,6.81804707041648,1.2459215500795,65.5743296329089,16.9350829571604,3.46491780402132,3.46491780402132,"Lower prior GPA"
766,3.52787780824167,8.56382752037475,-0.278592619650765,69.4206970354879,10.8621012099721,3.69866732774099,3.69866732774099,"Higher prior GPA"
767,3.63574930704834,6.67094425408846,0.240505610631708,79.8334539735443,8.18586935349264,3.85109623301079,3.85109623301079,"Higher prior GPA"
768,2.99080281959031,7.74124355013969,0.632955259593049,76.5797954529741,14.4177951912996,3.38497460324445,3.38497460324445,"Middle prior GPA"
769,3.65156935118133,5.90527423798226,-1.89565673893776,92.0004742755525,3.74933449877992,2.94254610085944,2.94254610085944,"Higher prior GPA"
770,3.08405049617043,7.60511544474389,-0.83981467251907,88.3437373338313,8.5702127236512,3.35537021663561,3.35537021663561,"Middle prior GPA"
771,3.44053771360971,8.52644910415803,1.69628945125039,71.5368617147257,12.6437385258705,3.10210368766482,3.10210368766482,"Higher prior GPA"
772,3.29978179622222,6.83149275429881,0.814307933079312,80.5030015278067,9.78148155075279,3.59829305410831,3.59829305410831,"Middle prior GPA"
773,2.33772071459109,7.09352050264963,0.0454038116648245,80.3514818745448,19.74730369016,3.87691028729282,3.87691028729282,"Lower prior GPA"
774,3.16070359413242,7.45866224070109,-0.119626090947756,83.7310630253227,8.33892818749873,3.17242682045869,3.17242682045869,"Middle prior GPA"
775,3.18614395096582,6.48958288941701,0.453421178839104,75.340826153348,12.4809045255432,3.74938531220017,3.74938531220017,"Middle prior GPA"
776,3.1857728891077,8.6515261396291,0.258494545609693,87.0444945719813,10.4818707432509,3.75281774230199,3.75281774230199,"Middle prior GPA"
777,3.75488086263389,6.20054399912335,-1.13859177313088,96.4645850517707,6.04053102698609,3.39743654778934,3.39743654778934,"Higher prior GPA"
778,3.06156426488827,7.09113172512033,-0.104525872513768,65.5309213656403,8.48783669141175,2.9885593490083,2.9885593490083,"Middle prior GPA"
779,2.84403590153318,6.41101798903092,1.17696629452132,64.7247365173675,14.0208773829211,3.69124426742368,3.69124426742368,"Lower prior GPA"
780,2.11378368954316,6.51803773290101,0.638796496283267,65.1066074254879,17.9483544857696,3.03986905039826,3.03986905039826,"Lower prior GPA"
781,2.61359489444099,7.09260979100505,-0.968217363748679,74.433908673193,11.3571344432357,3.27292718068529,3.27292718068529,"Lower prior GPA"
782,3.0754376365806,8.31337552716764,1.27214499785721,76.4433817780608,13.6192858717499,3.52465671371834,3.52465671371834,"Middle prior GPA"
783,3.41847660170262,7.11014638983223,-0.751268692837429,73.7708234655461,10.037803135203,3.74837841161998,3.74837841161998,"Higher prior GPA"
784,3.05401165258588,5.95474112968185,1.3170813669423,64.4471008824206,14.9291099301078,3.53856742365898,3.53856742365898,"Middle prior GPA"
785,2.96964205495629,5.92739860091714,-1.36081060408292,87.8151783352593,11.7961146409023,3.63088072893847,3.63088072893847,"Middle prior GPA"
